일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2011년 08월 08일 03시,24,41.4,124.1,985,27,97,250,중,소형,북북동,29,150
2011년 08월 08일 03시,36,43.5,127.1,990,24,86,200,약,소형,동북동,29,200
2011년 08월 08일 03시,48,45.1,130.4,992,22,79,150,약,소형,동북동,27,250
2011년 08월 08일 03시,72,46.3,135.4,998,-1,-4,0,-,-,동북동,18,0
2011년 08월 08일 06시,0,36.5,123.6,980,31,112,330,중,중형,북,26,0
2011년 08월 08일 06시,12,39.1,123.2,985,27,97,300,중,중형,북,25,100
2011년 08월 08일 06시,24,41.8,124.7,990,24,86,250,약,소형,북북동,28,150
2011년 08월 08일 06시,36,43.8,127.7,992,22,79,200,약,소형,동북동,28,200
2011년 08월 08일 06시,48,45.3,131.2,996,19,68,150,약,소형,동북동,28,250
2011년 08월 08일 06시,72,46.6,136.7,998,-1,-4,0,-,-,동북동,19,0
2011년 08월 08일 09시,0,37.3,123.8,980,31,112,330,중,중형,북북동,31,0
2011년 08월 08일 09시,12,40.2,123.9,985,27,97,270,중,소형,북,26,100
2011년 08월 08일 09시,24,42.7,126,990,24,86,230,약,소형,북동,27,150
2011년 08월 08일 09시,36,44.5,129.2,992,22,79,180,약,소형,동북동,27,200
2011년 08월 08일 09시,48,45.8,132.9,996,19,68,150,약,소형,동북동,27,250
2011년 08월 08일 09시,72,47,137.6,998,-1,-4,0,-,-,동북동,15,0
2011년 08월 08일 12시,0,38,124.1,982,29,104,260,중,소형,북북동,28,0
2011년 08월 08일 12시,12,40.9,124.5,990,24,86,200,약,소형,북,28,100
2011년 08월 08일 12시,24,43.3,126.7,996,19,68,150,약,소형,북동,27,150
