일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2015년 07월 17일 03시,24,37.5,134.9,990,24,86,200,약,소형,북동,17,140
2015년 07월 17일 03시,30,38.3,135.7,994,21,76,150,약,소형,북동,19,162
2015년 07월 17일 03시,36,39.1,136.5,998,19,68,100,약,소형,북동,19,185
2015년 07월 17일 03시,42,39.8,137.4,1002,-1,-4,0,-,-,북동,18,0
2015년 07월 17일 09시,0,35.1,133.5,985,27,97,260,중,소형,북북서,22,0
2015년 07월 17일 09시,6,36,133.7,990,24,86,240,약,소형,북,17,30
2015년 07월 17일 09시,12,36.8,134.1,992,23,83,220,약,소형,북북동,17,60
2015년 07월 17일 09시,18,37.8,134.9,994,21,76,200,약,소형,북동,21,90
2015년 07월 17일 09시,24,38.7,135.9,996,20,72,180,약,소형,북동,22,140
2015년 07월 17일 09시,30,39.5,137,1000,18,65,150,약,소형,북동,21,162
2015년 07월 17일 09시,36,40,138.1,1002,-1,-4,0,-,-,동북동,18,0
2015년 07월 17일 15시,0,35.6,133.6,994,21,76,220,약,소형,북북동,9,0
2015년 07월 17일 15시,6,36.7,134,996,20,72,180,약,소형,북북동,24,30
2015년 07월 17일 15시,12,37.9,135,998,19,68,150,약,소형,북동,27,60
2015년 07월 17일 15시,18,38.8,136,1000,18,65,130,약,소형,북동,22,90
2015년 07월 17일 15시,24,39.6,137.1,1002,-1,-4,0,-,-,북동,22,0
2015년 07월 17일 21시,0,36.6,134.5,996,20,72,90,약,소형,북동,23,0
2015년 07월 17일 21시,6,37.5,135.6,998,19,68,70,약,소형,북동,24,30
2015년 07월 17일 21시,12,38.2,136.9,1000,-1,-4,0,-,-,동북동,22,0
2015년 07월 18일 03시,0,37.4,135.6,1000,-1,-4,0,-,-,북동,22,0
