일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 08월 09일 03시,12,27.2,122.7,940,47,169,390,매우 강,중형,북서,22,48
2019년 08월 09일 03시,24,28.7,121.6,955,40,144,370,강,중형,북서,17,110
2019년 08월 09일 03시,36,30.4,121.2,965,37,133,360,강,중형,북북서,16,140
2019년 08월 09일 03시,48,32.2,121.1,975,32,115,330,중,중형,북,17,170
2019년 08월 09일 03시,72,35.6,120.2,980,29,104,300,중,중형,북북서,16,260
2019년 08월 09일 03시,96,36.6,119.1,985,27,97,280,중,소형,북서,6,370
2019년 08월 09일 03시,120,37.3,118,994,21,76,230,-,소형,서북서,5,480
2019년 08월 09일 09시,0,26.4,123.4,945,45,162,400,매우 강,중형,서북서,23,null
2019년 08월 09일 09시,12,27.9,122.1,950,43,155,380,강,중형,북서,18,48
2019년 08월 09일 09시,24,29.5,121.3,960,39,140,350,강,중형,북북서,16,110
2019년 08월 09일 09시,36,31.2,121.2,970,35,126,330,강,중형,북,16,140
2019년 08월 09일 09시,48,32.9,120.9,975,32,115,320,중,중형,북,16,170
2019년 08월 09일 09시,72,36,119.9,980,29,104,300,중,중형,북북서,15,260
2019년 08월 09일 09시,96,37,119.1,985,27,97,280,중,소형,북서,5,370
2019년 08월 09일 09시,120,37.6,118.5,998,19,68,230,-,소형,북서,4,480
2019년 08월 09일 15시,0,27,122.5,950,43,155,400,강,중형,서북서,15,null
2019년 08월 09일 15시,12,28.5,121,965,37,133,320,강,중형,북서,19,48
2019년 08월 09일 15시,24,30.5,120.7,980,29,104,300,중,중형,북,18,110
2019년 08월 09일 15시,36,32.1,120.8,985,27,97,300,중,중형,북,15,140
2019년 08월 09일 15시,48,34.4,120.5,990,24,86,250,-,소형,북,21,170
2019년 08월 09일 15시,72,36.5,119.6,992,23,83,200,-,소형,북북서,10,260
2019년 08월 09일 15시,96,38,119.8,996,15,54,0,-,-,북,7,0
2019년 08월 09일 21시,0,27.5,122,950,43,155,360,강,중형,서북서,11,null
2019년 08월 09일 21시,12,29.3,120.8,970,35,126,310,강,중형,북서,19,48
2019년 08월 09일 21시,24,31.3,120.7,980,29,104,300,중,중형,북,18,110
2019년 08월 09일 21시,36,33.2,120.7,990,24,86,250,-,소형,북,18,140
2019년 08월 09일 21시,48,35,120.3,992,23,83,230,-,소형,북북서,16,170
2019년 08월 09일 21시,72,37,119.6,994,21,76,200,-,소형,북북서,10,260
2019년 08월 09일 21시,96,38.2,119.9,998,15,54,0,-,-,북,7,0
2019년 08월 10일 03시,0,28.4,121.4,960,39,140,350,강,중형,북서,20,null
2019년 08월 10일 03시,12,30.3,120.7,975,32,115,300,중,중형,북북서,18,48
2019년 08월 10일 03시,24,32.3,120.7,980,29,104,250,중,소형,북,18,110
2019년 08월 10일 03시,36,34.2,120.5,985,27,97,240,중,소형,북,18,140
2019년 08월 10일 03시,48,36.3,120.3,990,24,86,230,-,소형,북,19,170
2019년 08월 10일 03시,72,37.8,120,996,20,72,200,-,소형,북,7,260
2019년 08월 10일 03시,96,39.5,120.7,998,15,54,0,-,-,북북동,8,0
2019년 08월 10일 09시,0,29,120.9,970,35,126,320,강,중형,북북서,12,null
2019년 08월 10일 09시,12,31.2,120.7,980,29,104,280,중,소형,북,20,50
2019년 08월 10일 09시,24,33.2,120.5,985,27,97,250,중,소형,북,19,110
2019년 08월 10일 09시,36,35.2,120.3,990,24,86,210,-,소형,북,19,140
2019년 08월 10일 09시,48,37.1,120.1,994,21,76,200,-,소형,북,18,170
2019년 08월 10일 09시,72,38.9,120,998,15,54,0,-,-,북,8,0
2019년 08월 10일 15시,0,30.1,120.6,975,32,115,320,중,중형,북북서,28,null
2019년 08월 10일 15시,12,32.2,120.6,980,29,104,280,중,소형,북,19,50
2019년 08월 10일 15시,24,34.2,120.4,985,27,97,250,중,소형,북,19,110
2019년 08월 10일 15시,36,36.2,120.2,992,23,83,200,-,소형,북,18,140
2019년 08월 10일 15시,48,37.6,120.1,996,20,72,180,-,소형,북,13,170
2019년 08월 10일 15시,72,39.2,120.3,998,15,54,0,-,-,북,8,0
2019년 08월 10일 21시,0,30.7,120.5,980,29,104,300,중,중형,북북동,13,null
2019년 08월 10일 21시,12,33,120.5,985,27,97,260,중,소형,북,21,50
2019년 08월 10일 21시,24,35.2,120.3,990,24,86,200,-,소형,북,21,110
2019년 08월 10일 21시,36,36.9,120.1,994,21,76,180,-,소형,북,16,140
2019년 08월 10일 21시,48,38,120.1,996,20,72,160,-,소형,북,10,170
2019년 08월 10일 21시,72,39.4,120.7,998,15,54,0,-,-,북북동,7,0
2019년 08월 11일 03시,0,31.7,120.5,980,24,86,280,-,소형,북북서,19,null
2019년 08월 11일 03시,12,34.2,120.4,985,22,79,230,-,소형,북,23,50
2019년 08월 11일 03시,24,36.5,120.1,990,20,72,190,-,소형,북,21,110
2019년 08월 11일 03시,36,37.5,120.1,992,18,65,170,-,소형,북,10,140
2019년 08월 11일 03시,48,38.4,120.2,996,15,54,0,-,-,북,8,0
2019년 08월 11일 09시,0,33.6,120.2,980,22,79,270,-,소형,북북서,45,null
2019년 08월 11일 09시,12,36.5,120.1,980,21,76,190,-,소형,북,26,50
2019년 08월 11일 09시,24,37.1,120.1,985,20,72,180,-,소형,북,6,110
2019년 08월 11일 09시,36,37.8,120.1,990,18,65,160,-,소형,북,6,140
2019년 08월 11일 09시,48,38.4,120.3,994,15,54,0,-,-,북북동,6,0
2019년 08월 11일 15시,0,34.8,119.8,980,20,72,230,-,소형,북북서,19,null
2019년 08월 11일 15시,12,37,119.9,985,19,68,180,-,소형,북,20,48
2019년 08월 11일 15시,24,37.6,120,992,14,50,0,-,-,북,6,0
2019년 08월 11일 21시,0,35.9,120.1,980,19,68,190,-,소형,북북동,15,null
2019년 08월 11일 21시,12,37.4,120,985,18,65,160,-,소형,북,14,48
2019년 08월 11일 21시,24,37.7,120,990,14,50,0,-,-,북,3,0
2019년 08월 12일 03시,0,37.3,119.8,980,19,68,170,-,소형,북,30,null
2019년 08월 12일 03시,12,37.5,119.7,985,18,65,100,-,소형,북북서,2,48
2019년 08월 12일 03시,24,37.6,119.9,998,14,50,0,-,-,동북동,2,0
2019년 08월 12일 09시,0,37.5,119.2,985,19,68,170,-,소형,서북서,7,null
2019년 08월 12일 09시,12,37.8,119.6,992,15,54,0,-,-,동북동,4,0
2019년 08월 12일 15시,0,37.4,119.3,985,18,65,150,-,소형,남동,19,null
2019년 08월 12일 15시,12,38.3,119.6,992,15,54,0,-,-,북북동,9,0
2019년 08월 12일 21시,0,37.4,119.2,990,15,54,0,-,-,동남동,7,null
