일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2020년 08월 25일 03시,12,29.8,125.7,955,40,144,380,강,중형,북북서,13,60
2020년 08월 25일 03시,24,30.9,125.5,940,47,169,430,매우 강,중형,북,10,120
2020년 08월 25일 03시,36,33.1,125.4,945,45,162,420,매우 강,중형,북,20,150
2020년 08월 25일 03시,48,36.4,125.4,950,43,155,390,강,중형,북,31,180
2020년 08월 25일 03시,60,40.3,126,975,32,115,270,중,소형,북북동,38,215
2020년 08월 25일 03시,72,44.9,127.6,994,21,76,0,-,-,북북동,40,0
2020년 08월 25일 09시,0,29.2,125.7,960,39,140,350,강,중형,북북서,16,null
2020년 08월 25일 09시,12,30.3,125.5,945,45,162,420,매우 강,중형,북,10,60
2020년 08월 25일 09시,24,31.9,125.3,940,47,169,430,매우 강,중형,북,15,120
2020년 08월 25일 09시,36,34.6,125.3,945,45,162,420,매우 강,중형,북,25,150
2020년 08월 25일 09시,48,39,125.7,960,39,140,330,강,중형,북,41,180
2020년 08월 25일 09시,60,43.3,126.6,985,24,86,200,-,소형,북북동,40,215
2020년 08월 25일 09시,72,47.6,128.1,998,15,54,0,-,-,북북동,41,0
2020년 08월 25일 15시,0,29.8,125.5,955,40,144,370,강,중형,북북서,12,null
2020년 08월 25일 15시,12,31,125.4,940,47,169,430,매우 강,중형,북,11,60
2020년 08월 25일 15시,24,33.1,125.3,945,45,162,420,매우 강,중형,북,19,120
2020년 08월 25일 15시,36,37,125.5,950,43,155,390,강,중형,북,36,150
2020년 08월 25일 15시,48,42.3,126.2,980,29,104,240,중,소형,북,49,180
2020년 08월 25일 15시,60,45.8,127.4,994,21,76,0,-,-,북북동,33,0
2020년 08월 25일 18시,0,30.2,125.4,955,40,144,370,강,중형,북북서,15,null
2020년 08월 25일 18시,12,31.5,125.3,940,47,169,430,매우 강,중형,북,12,60
2020년 08월 25일 18시,24,34,125.3,945,45,162,420,매우 강,중형,북,23,120
2020년 08월 25일 18시,36,38.3,125.6,955,40,144,350,강,중형,북,40,150
2020년 08월 25일 18시,48,43.4,126.5,985,27,97,230,중,소형,북,48,180
2020년 08월 25일 18시,60,46.1,127.6,996,18,65,0,-,-,북북동,27,0
2020년 08월 25일 21시,0,30.6,125.2,950,43,155,380,강,중형,북북서,16,null
2020년 08월 25일 21시,6,31.4,125.1,945,45,162,410,매우 강,중형,북,15,30
2020년 08월 25일 21시,12,32.2,125.1,940,47,169,430,매우 강,중형,북,15,60
2020년 08월 25일 21시,18,33.5,125,945,45,162,420,매우 강,중형,북,24,90
2020년 08월 25일 21시,24,35.1,125.1,945,45,162,420,매우 강,중형,북,30,120
2020년 08월 25일 21시,30,37.1,125.4,950,43,155,390,강,중형,북,37,135
2020년 08월 25일 21시,36,39.5,125.8,960,39,140,330,강,중형,북,45,150
2020년 08월 25일 21시,42,42.4,126.3,980,29,104,250,중,소형,북,54,165
2020년 08월 25일 21시,48,44.4,126.8,990,24,86,200,-,소형,북북동,38,180
2020년 08월 25일 21시,54,45.9,127.4,994,21,76,0,-,-,북북동,28,0
2020년 08월 26일 00시,0,30.9,124.9,950,43,155,380,강,중형,북서,14,null
2020년 08월 26일 00시,6,31.8,124.9,945,45,162,410,매우 강,중형,북,17,30
2020년 08월 26일 00시,12,32.8,124.9,940,47,169,430,매우 강,중형,북,18,60
2020년 08월 26일 00시,18,34.3,124.9,945,45,162,420,매우 강,중형,북,28,90
2020년 08월 26일 00시,24,36,125.1,950,43,155,400,강,중형,북,32,120
2020년 08월 26일 00시,30,38.2,125.6,955,40,144,360,강,중형,북북동,42,135
2020년 08월 26일 00시,36,41,126,970,35,126,300,강,중형,북,46,150
2020년 08월 26일 00시,42,43.5,126.6,985,27,97,240,중,소형,북북동,41,165
2020년 08월 26일 00시,48,45.3,127.1,992,23,83,200,-,소형,북북동,40,180
2020년 08월 26일 00시,54,46.5,127.6,996,18,65,0,-,-,북북동,28,0
2020년 08월 26일 03시,0,31.4,124.8,950,43,155,350,강,중형,북,17,null
2020년 08월 26일 03시,6,32.3,124.8,945,45,162,380,매우 강,중형,북,17,30
2020년 08월 26일 03시,12,33.5,124.9,945,45,162,380,매우 강,중형,북,22,60
2020년 08월 26일 03시,18,35.1,125,950,43,155,380,강,중형,북,30,90
2020년 08월 26일 03시,24,37.1,125.3,955,40,144,350,강,중형,북,37,120
2020년 08월 26일 03시,30,39.6,125.8,960,39,140,300,강,중형,북북동,47,135
2020년 08월 26일 03시,36,42.2,126.2,975,32,115,240,중,소형,북,48,150
2020년 08월 26일 03시,42,44.5,126.8,990,24,86,180,-,소형,북북동,43,165
2020년 08월 26일 03시,48,46,127.5,994,21,76,0,-,-,북북동,29,0
2020년 08월 26일 06시,0,31.8,124.7,950,43,155,350,강,중형,북북서,15,null
2020년 08월 26일 06시,6,32.9,124.7,945,45,162,380,매우 강,중형,북,20,30
2020년 08월 26일 06시,12,34.3,124.8,945,45,162,380,매우 강,중형,북,26,60
2020년 08월 26일 06시,18,36,125,950,43,155,370,강,중형,북,32,90
2020년 08월 26일 06시,24,38.3,125.4,955,40,144,330,강,중형,북,43,120
2020년 08월 26일 06시,30,40.9,126,965,37,133,270,강,소형,북북동,49,135
2020년 08월 26일 06시,36,43.4,126.5,980,29,104,210,중,소형,북,47,150
2020년 08월 26일 06시,42,45.4,127.2,992,23,83,170,-,소형,북북동,38,165
2020년 08월 26일 06시,48,46.6,127.7,996,18,65,0,-,-,북북동,23,0
2020년 08월 26일 09시,0,32.3,124.6,945,45,162,330,매우 강,중형,북,19,null
2020년 08월 26일 09시,6,33.6,124.6,945,45,162,360,매우 강,중형,북,24,30
2020년 08월 26일 09시,12,35.1,124.7,950,43,155,350,강,중형,북,28,60
2020년 08월 26일 09시,18,37.1,125,955,40,144,330,강,중형,북,37,90
2020년 08월 26일 09시,24,39.6,125.5,960,39,140,250,강,소형,북북동,47,120
2020년 08월 26일 09시,30,42.2,126.2,970,35,126,200,강,소형,북북동,49,135
2020년 08월 26일 09시,36,44.5,126.7,985,27,97,180,중,소형,북북동,42,150
2020년 08월 26일 09시,48,47.1,127.8,998,18,65,0,-,-,북북동,26,0
2020년 08월 26일 12시,0,32.9,124.4,945,45,162,320,매우 강,중형,북북서,24,null
2020년 08월 26일 12시,6,34.3,124.6,945,45,162,320,매우 강,중형,북,26,30
2020년 08월 26일 12시,12,36,124.8,950,43,155,300,강,중형,북,32,60
2020년 08월 26일 12시,18,38.3,125.2,955,40,144,260,강,소형,북,42,90
2020년 08월 26일 12시,24,40.9,125.8,965,37,133,220,강,소형,북북동,49,120
2020년 08월 26일 12시,30,43.3,126.4,985,24,86,190,-,소형,북북동,45,135
2020년 08월 26일 12시,36,45.9,127.1,994,21,76,0,-,-,북북동,48,0
2020년 08월 26일 15시,0,33.5,124.4,945,45,162,320,매우 강,중형,북,22,null
2020년 08월 26일 15시,6,35.1,124.7,945,45,162,320,매우 강,중형,북,30,30
2020년 08월 26일 15시,12,37.1,125,950,43,155,280,강,소형,북,37,60
2020년 08월 26일 15시,18,39.6,125.5,965,37,133,230,강,소형,북북동,47,90
2020년 08월 26일 15시,24,42.1,126.1,985,24,86,200,-,소형,북북동,48,120
2020년 08월 26일 15시,30,44.7,126.8,990,24,86,150,-,소형,북북동,51,135
2020년 08월 26일 15시,36,47,127.5,996,20,72,0,-,-,북북동,48,0
2020년 08월 26일 18시,0,34.3,124.4,950,43,155,310,강,중형,북,30,null
2020년 08월 26일 18시,6,36.1,124.8,950,43,155,300,강,중형,북북동,33,30
2020년 08월 26일 18시,12,38.3,125.2,955,40,144,250,강,소형,북,42,60
2020년 08월 26일 18시,18,40.9,125.8,975,32,115,200,중,소형,북북동,48,90
2020년 08월 26일 18시,24,43.4,126.4,990,24,86,130,-,소형,북북동,48,120
2020년 08월 26일 18시,30,45.9,127.1,0,-1,-4,0,-,-,북북동,47,0
2020년 08월 26일 21시,0,35.1,124.5,955,40,144,300,강,중형,북,30,null
2020년 08월 26일 21시,6,37.1,125,960,39,140,280,강,소형,북북동,38,30
2020년 08월 26일 21시,12,39.6,125.5,975,32,115,230,중,소형,북북동,47,60
2020년 08월 26일 21시,18,42.1,126.1,985,24,86,200,-,소형,북북동,48,90
2020년 08월 26일 21시,24,44.8,126.8,990,24,86,150,-,소형,북북동,50,120
2020년 08월 26일 21시,30,47,127.5,996,15,54,0,-,-,북북동,41,0
2020년 08월 27일 00시,0,36,124.7,955,40,144,290,강,소형,북북동,35,null
2020년 08월 27일 00시,6,38.3,125.2,960,39,140,260,강,소형,북북동,44,30
2020년 08월 27일 00시,12,40.9,125.8,980,29,104,220,중,소형,북북동,48,60
2020년 08월 27일 00시,18,43.5,126.5,985,24,86,180,-,소형,북북동,50,90
2020년 08월 27일 00시,24,46.1,127.2,992,23,83,0,-,-,북북동,49,0
2020년 08월 27일 03시,0,37,124.9,960,39,140,230,강,소형,북북동,38,null
2020년 08월 27일 03시,6,39.6,125.5,975,32,115,200,중,소형,북북동,48,30
2020년 08월 27일 03시,12,42.2,126.1,985,24,86,180,-,소형,북북동,49,60
2020년 08월 27일 03시,18,44.8,126.9,990,22,79,150,-,소형,북북동,50,90
2020년 08월 27일 03시,24,47.3,128.3,994,21,76,0,-,-,북북동,50,0
2020년 08월 27일 06시,0,38.2,125.1,965,37,133,220,강,소형,북,45,null
2020년 08월 27일 06시,6,40.9,125.8,980,29,104,180,중,소형,북북동,50,30
2020년 08월 27일 06시,12,43.5,126.5,990,24,86,150,-,소형,북북동,50,60
2020년 08월 27일 06시,18,46.2,127.6,996,20,72,0,-,-,북북동,53,0
2020년 08월 27일 09시,0,39.4,125.4,975,32,115,190,중,소형,북,46,null
2020년 08월 27일 09시,12,44.9,127.1,992,23,83,0,-,-,북북동,52,0
2020년 08월 27일 15시,0,42,125.6,990,24,86,0,-,-,북,71,null
