일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 07월 28일 15시,72,24.5,140,965,37,133,320,강,중형,서남서,5,320
2017년 07월 28일 15시,96,24.4,139.5,970,35,126,300,강,중형,서남서,2,460
2017년 07월 28일 15시,120,24.4,139,970,35,126,300,강,중형,서,2,550
2017년 07월 28일 21시,0,28.1,143.7,975,32,115,300,중,중형,남서,26,0
2017년 07월 28일 21시,24,25.7,141.8,970,35,126,300,강,중형,남서,14,140
2017년 07월 28일 21시,48,24.1,140.6,965,37,133,320,강,중형,남서,9,230
2017년 07월 28일 21시,72,23.9,139.8,965,37,133,320,강,중형,서남서,3,320
2017년 07월 28일 21시,96,24,139.3,970,35,126,300,강,중형,서북서,2,460
2017년 07월 28일 21시,120,24.2,139,970,35,126,300,강,중형,서북서,1,550
2017년 07월 29일 03시,0,27.5,143.4,975,32,115,300,중,중형,남남서,12,0
2017년 07월 29일 03시,24,25.4,141.6,970,35,126,300,강,중형,남서,12,140
2017년 07월 29일 03시,48,23.9,140.2,970,35,126,300,강,중형,남서,9,230
2017년 07월 29일 03시,72,23.8,139.5,965,37,133,320,강,중형,서,3,320
2017년 07월 29일 03시,96,23.9,139.1,970,35,126,300,강,중형,서북서,2,460
2017년 07월 29일 03시,120,24.2,138.9,970,35,126,300,강,중형,북북서,2,550
2017년 07월 29일 09시,0,27.2,143,980,29,104,270,중,소형,남서,9,0
2017년 07월 29일 09시,24,24.9,141.2,975,32,115,300,중,중형,남서,13,140
2017년 07월 29일 09시,48,23.7,140,970,35,126,300,강,중형,남서,7,230
2017년 07월 29일 09시,72,23.6,139.3,970,35,126,300,강,중형,서,3,320
2017년 07월 29일 09시,96,23.9,138.8,970,35,126,300,강,중형,서북서,3,460
2017년 07월 29일 09시,120,24.3,138.7,970,35,126,300,강,중형,북,2,550
2017년 07월 29일 15시,0,26.4,142.2,980,29,104,270,중,소형,남서,20,0
2017년 07월 29일 15시,24,24.3,140.8,975,32,115,300,중,중형,남남서,11,140
2017년 07월 29일 15시,48,23.2,139.6,970,35,126,320,강,중형,남서,7,230
2017년 07월 29일 15시,72,23.3,138.5,965,37,133,330,강,중형,서,5,320
2017년 07월 29일 15시,96,23.8,137.6,960,39,140,350,강,중형,서북서,5,460
2017년 07월 29일 15시,120,24.6,137.4,960,39,140,350,강,중형,북,4,550
2017년 07월 29일 21시,0,25.5,142,980,29,104,280,중,소형,남남서,17,0
2017년 07월 29일 21시,24,23.9,140.6,970,35,126,300,강,중형,남서,9,140
2017년 07월 29일 21시,48,23.1,139.1,965,37,133,320,강,중형,서남서,7,230
2017년 07월 29일 21시,72,23.4,138.1,965,37,133,350,강,중형,서북서,4,320
2017년 07월 29일 21시,96,24.1,137.6,960,39,140,350,강,중형,북서,4,460
2017년 07월 29일 21시,120,25,137.4,960,39,140,350,강,중형,북북서,4,550
2017년 07월 30일 03시,0,24.8,141.7,975,32,115,280,중,소형,남남서,14,0
2017년 07월 30일 03시,24,23.6,140.4,970,35,126,320,강,중형,남서,9,140
2017년 07월 30일 03시,48,23.1,138.8,965,37,133,320,강,중형,서남서,7,230
2017년 07월 30일 03시,72,23.5,137.8,960,39,140,350,강,중형,서북서,5,320
2017년 07월 30일 03시,96,24.4,137.7,960,39,140,350,강,중형,북,4,460
2017년 07월 30일 03시,120,25.3,137.8,960,39,140,350,강,중형,북,4,550
2017년 07월 30일 09시,0,24,141.8,975,32,115,280,중,소형,남,15,0
2017년 07월 30일 09시,24,22.9,140.3,970,35,126,300,강,중형,남서,8,140
2017년 07월 30일 09시,48,23.1,138.4,965,37,133,320,강,중형,서,8,230
2017년 07월 30일 09시,72,23.8,137.2,960,39,140,350,강,중형,서북서,6,320
2017년 07월 30일 09시,96,25.2,137,960,39,140,350,강,중형,북,6,460
2017년 07월 30일 09시,120,26.8,137.1,960,39,140,350,강,중형,북,8,550
2017년 07월 30일 15시,0,23.4,141.5,975,32,115,280,중,소형,남남서,12,0
2017년 07월 30일 15시,24,22.7,139.8,970,35,126,300,강,중형,서남서,8,140
2017년 07월 30일 15시,48,23.2,138,965,37,133,320,강,중형,서북서,8,230
2017년 07월 30일 15시,72,24.6,137.2,960,39,140,350,강,중형,북북서,7,320
2017년 07월 30일 15시,96,26,137.4,960,39,140,350,강,중형,북,6,460
2017년 07월 30일 15시,120,27.3,137.2,960,39,140,350,강,중형,북,6,550
2017년 07월 30일 21시,0,22.9,141.5,965,37,133,280,강,소형,남,9,0
2017년 07월 30일 21시,24,22.6,139.3,960,39,140,300,강,중형,서남서,9,140
2017년 07월 30일 21시,48,23.5,137.7,960,39,140,330,강,중형,서북서,8,230
2017년 07월 30일 21시,72,25.2,137.5,955,40,144,350,강,중형,북,8,320
2017년 07월 30일 21시,96,26.6,137.7,955,40,144,350,강,중형,북,7,460
2017년 07월 30일 21시,120,28,137.9,955,40,144,350,강,중형,북,7,550
2017년 07월 31일 03시,0,22.8,140.9,960,39,140,320,강,중형,서,10,0
2017년 07월 31일 03시,24,22.7,138.7,955,40,144,350,강,중형,서,10,140
2017년 07월 31일 03시,48,24.1,137.4,955,40,144,350,강,중형,북서,8,230
2017년 07월 31일 03시,72,25.7,137.6,955,40,144,350,강,중형,북,7,320
2017년 07월 31일 03시,96,27.3,137.7,960,39,140,300,강,중형,북,7,460
2017년 07월 31일 03시,120,28.9,138.3,960,39,140,300,강,중형,북북동,8,550
2017년 07월 31일 09시,0,22.8,140.4,950,43,155,320,강,중형,서,9,0
2017년 07월 31일 09시,24,23.6,138.8,950,43,155,350,강,중형,서북서,8,140
2017년 07월 31일 09시,48,25.1,137.8,955,40,144,350,강,중형,북북서,8,230
2017년 07월 31일 09시,72,27,138.3,955,40,144,350,강,중형,북북동,9,320
2017년 07월 31일 09시,96,28,138.4,960,39,140,320,강,중형,북,5,460
2017년 07월 31일 09시,120,29.1,137.9,960,39,140,300,강,중형,북북서,5,550
2017년 07월 31일 15시,0,23,139.9,940,47,169,330,매우강,중형,서북서,9,0
2017년 07월 31일 15시,24,24,138.4,940,47,169,330,매우강,중형,서북서,8,140
2017년 07월 31일 15시,48,25.5,137.7,945,45,162,320,매우강,중형,북북서,8,230
2017년 07월 31일 15시,72,27.2,138,950,43,155,310,강,중형,북,8,320
2017년 07월 31일 15시,96,28.2,137.5,960,39,140,300,강,중형,북북서,5,460
2017년 07월 31일 15시,120,28.8,136.6,960,39,140,300,강,중형,서북서,5,550
2017년 07월 31일 21시,0,23.1,139.4,935,49,176,330,매우강,중형,서북서,9,0
2017년 07월 31일 21시,24,24.5,138.1,935,49,176,330,매우강,중형,북서,8,140
2017년 07월 31일 21시,48,26,137.6,940,47,169,320,매우강,중형,북북서,7,230
2017년 07월 31일 21시,72,27.5,137.5,945,45,162,320,매우강,중형,북,7,320
2017년 07월 31일 21시,96,28.3,136.9,950,43,155,310,강,중형,북서,5,460
2017년 07월 31일 21시,120,28.8,135.9,960,39,140,300,강,중형,서북서,5,550
2017년 08월 01일 03시,0,23.3,138.8,935,49,176,330,매우강,중형,서북서,11,0
2017년 08월 01일 03시,24,25,137.2,935,49,176,330,매우강,중형,북서,10,140
2017년 08월 01일 03시,48,26.8,136.6,940,47,169,320,매우강,중형,북북서,9,230
2017년 08월 01일 03시,72,27.9,135.1,945,45,162,320,매우강,중형,북서,8,320
2017년 08월 01일 03시,96,28.8,133.6,950,43,155,310,강,중형,서북서,8,460
2017년 08월 01일 03시,120,29.6,131.8,960,39,140,300,강,중형,서북서,8,550
2017년 08월 01일 09시,0,23.7,138.2,940,47,169,320,매우강,중형,서북서,13,0
2017년 08월 01일 09시,24,25.1,136.9,945,45,162,310,매우강,중형,북서,8,140
2017년 08월 01일 09시,48,26.8,135.9,950,43,155,300,강,중형,북북서,9,230
2017년 08월 01일 09시,72,27.9,134.6,955,40,144,290,강,소형,북서,7,320
2017년 08월 01일 09시,96,28.6,133.2,960,39,140,280,강,소형,서북서,7,460
2017년 08월 01일 09시,120,29.7,131.6,960,39,140,280,강,소형,서북서,8,550
2017년 08월 01일 15시,0,24.1,137.7,940,47,169,320,매우강,중형,북서,11,0
2017년 08월 01일 15시,24,25.3,136.4,945,45,162,310,매우강,중형,북서,8,140
2017년 08월 01일 15시,48,27,135.3,955,40,144,290,강,소형,북북서,9,230
2017년 08월 01일 15시,72,28,133.5,960,39,140,280,강,소형,서북서,9,320
2017년 08월 01일 15시,96,28.9,132.2,955,40,144,290,강,소형,북서,7,460
2017년 08월 01일 15시,120,30.6,131.1,955,40,144,290,강,소형,북서,9,550
2017년 08월 01일 21시,0,24.4,137.3,945,45,162,300,매우강,중형,북서,9,0
2017년 08월 01일 21시,24,25.8,135.7,950,43,155,280,강,소형,북서,10,140
2017년 08월 01일 21시,48,27.1,133.5,950,43,155,280,강,소형,서북서,11,230
2017년 08월 01일 21시,72,27.6,130.6,945,45,162,280,매우강,소형,서,12,320
2017년 08월 01일 21시,96,28.2,128.1,945,45,162,280,매우강,소형,서북서,11,460
2017년 08월 01일 21시,120,29.7,126.9,950,43,155,280,강,소형,북서,8,550
2017년 08월 02일 03시,0,25,136.7,945,45,162,300,매우강,중형,북서,15,0
2017년 08월 02일 03시,24,26.4,135,950,43,155,280,강,소형,북서,10,140
2017년 08월 02일 03시,48,27.5,132.3,950,43,155,280,강,소형,서북서,12,230
2017년 08월 02일 03시,72,28.1,129.5,945,45,162,280,매우강,소형,서북서,12,320
2017년 08월 02일 03시,96,29,127.1,945,45,162,280,매우강,소형,서북서,11,460
2017년 08월 02일 03시,120,31.1,127.1,950,43,155,280,강,소형,북,10,550
2017년 08월 02일 09시,0,25.4,136.3,945,45,162,280,매우강,소형,북서,10,0
2017년 08월 02일 09시,24,26.7,134.7,950,43,155,280,강,소형,북서,9,140
2017년 08월 02일 09시,48,27.7,132,945,45,162,280,매우강,소형,서북서,12,230
2017년 08월 02일 09시,72,28.2,129.2,945,45,162,280,매우강,소형,서,12,320
2017년 08월 02일 09시,96,29.3,127,945,45,162,300,매우강,중형,서북서,10,460
2017년 08월 02일 09시,120,32.1,127.8,945,45,162,300,매우강,중형,북북동,13,550
2017년 08월 02일 15시,0,25.8,136,945,45,162,280,매우강,소형,북서,9,0
2017년 08월 02일 15시,24,27.2,134.3,945,45,162,280,매우강,소형,북서,10,140
2017년 08월 02일 15시,48,28.1,130.9,945,45,162,300,매우강,중형,서북서,14,230
2017년 08월 02일 15시,72,28.9,128.4,940,47,169,300,매우강,중형,서북서,11,320
2017년 08월 02일 15시,96,30.3,127.3,940,47,169,300,매우강,중형,북서,8,460
2017년 08월 02일 15시,120,33.8,128.7,950,43,155,280,강,소형,북북동,17,550
2017년 08월 02일 21시,0,26.1,135.8,945,45,162,280,매우강,소형,북북서,6,0
2017년 08월 02일 21시,24,27.6,133.2,940,47,169,290,매우강,소형,서북서,13,140
2017년 08월 02일 21시,48,28.2,130.1,935,49,176,300,매우강,중형,서,13,230
2017년 08월 02일 21시,72,29.2,128.2,935,49,176,300,매우강,중형,서북서,9,320
2017년 08월 02일 21시,96,30.9,127.9,945,45,162,280,매우강,소형,북,8,460
2017년 08월 02일 21시,120,34.4,129.9,960,39,140,250,강,소형,북북동,18,550
2017년 08월 03일 03시,0,26.7,135.6,945,45,162,280,매우강,소형,북북서,12,0
2017년 08월 03일 03시,24,28,132.5,940,47,169,290,매우강,소형,서북서,14,140
2017년 08월 03일 03시,48,28.4,129.7,935,49,176,300,매우강,중형,서북서,12,230
2017년 08월 03일 03시,72,29.6,128.4,935,49,176,300,매우강,중형,북서,8,320
2017년 08월 03일 03시,96,31.7,128.8,950,43,155,280,강,소형,북북동,10,460
2017년 08월 03일 03시,120,35.8,131.7,970,35,126,220,강,소형,북동,22,550
2017년 08월 03일 09시,0,27.3,135,950,43,155,280,강,소형,북서,15,0
2017년 08월 03일 09시,24,28.4,131.4,945,45,162,280,매우강,소형,서북서,16,140
