,행정구역,count,month,year
814,남산2동,"4,629",3,2016
815,남산3동,"7,394",3,2016
816,남산4동,"13,368",3,2016
817,대봉1동,"8,184",3,2016
818,대봉2동,"3,564",3,2016
819,동인동,"10,540",4,2016
820,삼덕동,"6,713",4,2016
821,성내1동,"4,575",4,2016
822,성내2동,"4,677",4,2016
823,성내3동,"3,451",4,2016
824,대신동,"7,409",4,2016
825,남산1동,"5,137",4,2016
826,남산2동,"4,605",4,2016
827,남산3동,"7,388",4,2016
828,남산4동,"13,331",4,2016
829,대봉1동,"8,230",4,2016
830,대봉2동,"3,540",4,2016
831,동인동,"10,514",5,2016
832,삼덕동,"6,735",5,2016
833,성내1동,"4,548",5,2016
834,성내2동,"4,655",5,2016
835,성내3동,"3,477",5,2016
836,대신동,"7,429",5,2016
837,남산1동,"5,124",5,2016
838,남산2동,"4,567",5,2016
839,남산3동,"7,405",5,2016
840,남산4동,"13,286",5,2016
841,대봉1동,"8,249",5,2016
842,대봉2동,"3,473",5,2016
843,동인동,"10,492",6,2016
844,삼덕동,"6,728",6,2016
845,성내1동,"4,515",6,2016
846,성내2동,"4,659",6,2016
847,성내3동,"3,471",6,2016
848,대신동,"7,429",6,2016
849,남산1동,"5,124",6,2016
850,남산2동,"4,544",6,2016
851,남산3동,"7,394",6,2016
852,남산4동,"13,249",6,2016
853,대봉1동,"8,277",6,2016
854,대봉2동,"3,406",6,2016
855,동인동,"10,451",7,2016
856,삼덕동,"6,694",7,2016
857,성내1동,"4,522",7,2016
858,성내2동,"4,642",7,2016
859,성내3동,"3,499",7,2016
860,대신동,"7,444",7,2016
861,남산1동,"5,113",7,2016
862,남산2동,"4,532",7,2016
863,남산3동,"7,390",7,2016
864,남산4동,"13,158",7,2016
865,대봉1동,"8,287",7,2016
866,대봉2동,"3,337",7,2016
867,동인동,"10,455",8,2016
868,삼덕동,"6,660",8,2016
869,성내1동,"4,514",8,2016
870,성내2동,"4,626",8,2016
871,성내3동,"3,481",8,2016
872,대신동,"7,477",8,2016
873,남산1동,"5,090",8,2016
874,남산2동,"4,492",8,2016
875,남산3동,"7,328",8,2016
876,남산4동,"13,146",8,2016
877,대봉1동,"8,298",8,2016
878,대봉2동,"3,287",8,2016
879,동인동,"10,435",9,2016
880,삼덕동,"6,652",9,2016
881,성내1동,"4,506",9,2016
882,성내2동,"4,596",9,2016
883,성내3동,"3,487",9,2016
884,대신동,"7,463",9,2016
885,남산1동,"5,077",9,2016
886,남산2동,"4,518",9,2016
887,남산3동,"7,317",9,2016
888,남산4동,"13,136",9,2016
889,대봉1동,"8,287",9,2016
890,대봉2동,"3,244",9,2016
891,동인동,"10,444",10,2016
892,삼덕동,"6,673",10,2016
893,성내1동,"4,517",10,2016
894,성내2동,"4,584",10,2016
895,성내3동,"3,478",10,2016
896,대신동,"7,454",10,2016
897,남산1동,"5,098",10,2016
898,남산2동,"4,509",10,2016
899,남산3동,"7,321",10,2016
900,남산4동,"13,099",10,2016
901,대봉1동,"8,247",10,2016
902,대봉2동,"3,197",10,2016
903,동인동,"10,416",11,2016
904,삼덕동,"6,658",11,2016
905,성내1동,"4,528",11,2016
906,성내2동,"4,563",11,2016
907,성내3동,"3,456",11,2016
908,대신동,"7,417",11,2016
909,남산1동,"5,078",11,2016
910,남산2동,"4,512",11,2016
911,남산3동,"7,269",11,2016
912,남산4동,"13,068",11,2016
913,대봉1동,"8,231",11,2016
914,대봉2동,"3,171",11,2016
915,동인동,"10,435",12,2016
916,삼덕동,"6,640",12,2016
917,성내1동,"4,528",12,2016
918,성내2동,"4,547",12,2016
919,성내3동,"3,455",12,2016
920,대신동,"7,426",12,2016
921,남산1동,"5,070",12,2016
922,남산2동,"4,515",12,2016
923,남산3동,"7,285",12,2016
924,남산4동,"13,030",12,2016
925,대봉1동,"8,212",12,2016
926,대봉2동,"3,111",12,2016
927,동인동,"10,413",1,2017
928,삼덕동,"6,609",1,2017
929,성내1동,"4,541",1,2017
930,성내2동,"4,592",1,2017
931,성내3동,"3,451",1,2017
932,대신동,"7,415",1,2017
933,남산1동,"5,051",1,2017
934,남산2동,"4,498",1,2017
935,남산3동,"7,268",1,2017
936,남산4동,"13,000",1,2017
937,대봉1동,"8,239",1,2017
938,대봉2동,"3,091",1,2017
939,동인동,"10,411",2,2017
940,삼덕동,"6,575",2,2017
941,성내1동,"4,547",2,2017
942,성내2동,"4,631",2,2017
943,성내3동,"3,434",2,2017
944,대신동,"7,426",2,2017
945,남산1동,"5,034",2,2017
946,남산2동,"4,476",2,2017
947,남산3동,"7,290",2,2017
948,남산4동,"12,968",2,2017
949,대봉1동,"8,236",2,2017
950,대봉2동,"3,044",2,2017
951,동인동,"10,410",3,2017
952,삼덕동,"6,554",3,2017
953,성내1동,"4,559",3,2017
954,성내2동,"4,599",3,2017
955,성내3동,"3,417",3,2017
956,대신동,"7,409",3,2017
957,남산1동,"5,029",3,2017
958,남산2동,"4,449",3,2017
959,남산3동,"7,268",3,2017
960,남산4동,"12,921",3,2017
961,대봉1동,"8,250",3,2017
962,대봉2동,"3,014",3,2017
963,동인동,"10,397",4,2017
964,삼덕동,"6,576",4,2017
965,성내1동,"4,510",4,2017
966,성내2동,"4,580",4,2017
967,성내3동,"3,406",4,2017
968,대신동,"7,391",4,2017
969,남산1동,"5,038",4,2017
970,남산2동,"4,420",4,2017
971,남산3동,"7,295",4,2017
972,남산4동,"12,901",4,2017
973,대봉1동,"8,257",4,2017
974,대봉2동,"2,986",4,2017
975,동인동,"10,414",5,2017
976,삼덕동,"6,579",5,2017
977,성내1동,"4,495",5,2017
978,성내2동,"4,581",5,2017
979,성내3동,"3,380",5,2017
980,대신동,"7,386",5,2017
981,남산1동,"5,012",5,2017
982,남산2동,"4,402",5,2017
983,남산3동,"7,292",5,2017
984,남산4동,"12,856",5,2017
985,대봉1동,"8,304",5,2017
986,대봉2동,"2,949",5,2017
987,동인동,"10,397",6,2017
988,삼덕동,"6,601",6,2017
989,성내1동,"4,482",6,2017
990,성내2동,"4,579",6,2017
991,성내3동,"3,367",6,2017
992,대신동,"7,353",6,2017
993,남산1동,"5,026",6,2017
994,남산2동,"4,364",6,2017
995,남산3동,"7,265",6,2017
996,남산4동,"12,838",6,2017
997,대봉1동,"8,305",6,2017
998,대봉2동,"2,919",6,2017
999,동인동,"10,377",7,2017
1000,삼덕동,"6,587",7,2017
1001,성내1동,"4,474",7,2017
1002,성내2동,"4,572",7,2017
1003,성내3동,"3,352",7,2017
1004,대신동,"7,380",7,2017
1005,남산1동,"5,003",7,2017
1006,남산2동,"4,297",7,2017
1007,남산3동,"7,245",7,2017
1008,남산4동,"12,826",7,2017
1009,대봉1동,"8,295",7,2017
1010,대봉2동,"2,891",7,2017
1011,동인동,"10,358",8,2017
1012,삼덕동,"6,582",8,2017
1013,성내1동,"4,488",8,2017
1014,성내2동,"4,552",8,2017
1015,성내3동,"3,352",8,2017
1016,대신동,"7,354",8,2017
1017,남산1동,"5,015",8,2017
1018,남산2동,"4,246",8,2017
1019,남산3동,"7,240",8,2017
1020,남산4동,"12,800",8,2017
1021,대봉1동,"8,269",8,2017
1022,대봉2동,"2,853",8,2017
1023,동인동,"10,319",9,2017
1024,삼덕동,"6,599",9,2017
1025,성내1동,"4,482",9,2017
1026,성내2동,"4,542",9,2017
1027,성내3동,"3,357",9,2017
1028,대신동,"7,374",9,2017
1029,남산1동,"5,004",9,2017
1030,남산2동,"4,223",9,2017
1031,남산3동,"7,235",9,2017
1032,남산4동,"12,773",9,2017
1033,대봉1동,"8,208",9,2017
1034,대봉2동,"2,809",9,2017
1035,동인동,"10,299",10,2017
1036,삼덕동,"6,537",10,2017
1037,성내1동,"4,482",10,2017
1038,성내2동,"4,533",10,2017
1039,성내3동,"3,441",10,2017
1040,대신동,"7,356",10,2017
1041,남산1동,"4,996",10,2017
1042,남산2동,"4,163",10,2017
1043,남산3동,"7,222",10,2017
1044,남산4동,"12,736",10,2017
1045,대봉1동,"8,203",10,2017
1046,대봉2동,"2,792",10,2017
1047,동인동,"10,250",11,2017
1048,삼덕동,"6,509",11,2017
1049,성내1동,"4,475",11,2017
1050,성내2동,"4,550",11,2017
1051,성내3동,"4,562",11,2017
1052,대신동,"7,371",11,2017
1053,남산1동,"4,988",11,2017
1054,남산2동,"3,973",11,2017
1055,남산3동,"7,199",11,2017
1056,남산4동,"12,583",11,2017
1057,대봉1동,"8,120",11,2017
1058,대봉2동,"2,752",11,2017
1059,동인동,"10,194",12,2017
1060,삼덕동,"6,495",12,2017
1061,성내1동,"4,472",12,2017
1062,성내2동,"4,571",12,2017
1063,성내3동,"5,242",12,2017
1064,대신동,"7,372",12,2017
1065,남산1동,"4,979",12,2017
1066,남산2동,"3,840",12,2017
1067,남산3동,"7,186",12,2017
1068,남산4동,"12,336",12,2017
1069,대봉1동,"8,087",12,2017
1070,대봉2동,"2,759",12,2017
1071,동인동,"10,184",1,2018
1072,삼덕동,"6,513",1,2018
1073,성내1동,"4,463",1,2018
1074,성내2동,"4,599",1,2018
1075,성내3동,"5,564",1,2018
1076,대신동,"7,358",1,2018
1077,남산1동,"4,985",1,2018
1078,남산2동,"3,809",1,2018
1079,남산3동,"7,173",1,2018
1080,남산4동,"12,227",1,2018
1081,대봉1동,"8,080",1,2018
1082,대봉2동,"2,758",1,2018
1083,동인동,"10,154",2,2018
1084,삼덕동,"6,517",2,2018
1085,성내1동,"4,488",2,2018
1086,성내2동,"4,579",2,2018
1087,성내3동,"5,794",2,2018
1088,대신동,"7,365",2,2018
1089,남산1동,"4,965",2,2018
1090,남산2동,"3,719",2,2018
1091,남산3동,"7,144",2,2018
1092,남산4동,"12,175",2,2018
1093,대봉1동,"8,054",2,2018
1094,대봉2동,"2,746",2,2018
1095,동인동,"10,090",3,2018
1096,삼덕동,"6,496",3,2018
1097,성내1동,"4,497",3,2018
1098,성내2동,"4,581",3,2018
1099,성내3동,"5,888",3,2018
1100,대신동,"7,357",3,2018
1101,남산1동,"4,951",3,2018
1102,남산2동,"3,669",3,2018
1103,남산3동,"7,120",3,2018
1104,남산4동,"12,076",3,2018
1105,대봉1동,"8,037",3,2018
1106,대봉2동,"2,700",3,2018
1107,동인동,"10,079",4,2018
1108,삼덕동,"6,479",4,2018
1109,성내1동,"4,497",4,2018
1110,성내2동,"4,605",4,2018
1111,성내3동,"5,916",4,2018
1112,대신동,"7,332",4,2018
1113,남산1동,"4,956",4,2018
1114,남산2동,"3,635",4,2018
1115,남산3동,"7,138",4,2018
1116,남산4동,"11,986",4,2018
1117,대봉1동,"8,014",4,2018
1118,대봉2동,"2,682",4,2018
1119,동인동,"10,071",5,2018
1120,삼덕동,"6,491",5,2018
1121,성내1동,"4,502",5,2018
1122,성내2동,"4,595",5,2018
1123,성내3동,"5,928",5,2018
1124,대신동,"7,341",5,2018
1125,남산1동,"4,974",5,2018
1126,남산2동,"3,628",5,2018
1127,남산3동,"7,135",5,2018
1128,남산4동,"11,954",5,2018
1129,대봉1동,"7,971",5,2018
1130,대봉2동,"2,656",5,2018
1131,동인동,"10,037",6,2018
1132,삼덕동,"6,450",6,2018
1133,성내1동,"4,495",6,2018
1134,성내2동,"4,592",6,2018
1135,성내3동,"5,972",6,2018
1136,대신동,"7,367",6,2018
1137,남산1동,"4,950",6,2018
1138,남산2동,"3,620",6,2018
1139,남산3동,"7,149",6,2018
1140,남산4동,"11,878",6,2018
1141,대봉1동,"7,945",6,2018
1142,대봉2동,"2,634",6,2018
1143,동인동,"10,021",7,2018
1144,삼덕동,"6,441",7,2018
1145,성내1동,"4,518",7,2018
1146,성내2동,"4,569",7,2018
1147,성내3동,"5,971",7,2018
1148,대신동,"7,360",7,2018
1149,남산1동,"4,956",7,2018
1150,남산2동,"3,574",7,2018
1151,남산3동,"7,132",7,2018
1152,남산4동,"11,840",7,2018
1153,대봉1동,"7,936",7,2018
1154,대봉2동,"2,628",7,2018
1155,동인동,"9,982",8,2018
1156,삼덕동,"6,469",8,2018
1157,성내1동,"4,582",8,2018
1158,성내2동,"4,586",8,2018
1159,성내3동,"5,980",8,2018
1160,대신동,"7,366",8,2018
1161,남산1동,"4,922",8,2018
1162,남산2동,"3,581",8,2018
1163,남산3동,"7,146",8,2018
1164,남산4동,"11,797",8,2018
1165,대봉1동,"7,921",8,2018
1166,대봉2동,"2,623",8,2018
1167,동인동,"9,952",9,2018
1168,삼덕동,"6,487",9,2018
1169,성내1동,"4,637",9,2018
1170,성내2동,"4,577",9,2018
1171,성내3동,"6,006",9,2018
1172,대신동,"7,801",9,2018
1173,남산1동,"4,925",9,2018
1174,남산2동,"3,576",9,2018
1175,남산3동,"7,130",9,2018
1176,남산4동,"11,829",9,2018
1177,대봉1동,"7,874",9,2018
1178,대봉2동,"2,653",9,2018
1179,동인동,"9,928",10,2018
1180,삼덕동,"6,476",10,2018
1181,성내1동,"4,690",10,2018
1182,성내2동,"4,599",10,2018
1183,성내3동,"5,985",10,2018
1184,대신동,"8,100",10,2018
1185,남산1동,"4,921",10,2018
1186,남산2동,"3,557",10,2018
1187,남산3동,"7,128",10,2018
1188,남산4동,"12,106",10,2018
1189,대봉1동,"7,779",10,2018
1190,대봉2동,"2,642",10,2018
1191,동인동,"9,914",11,2018
1192,삼덕동,"6,476",11,2018
1193,성내1동,"4,736",11,2018
1194,성내2동,"4,580",11,2018
1195,성내3동,"5,917",11,2018
1196,대신동,"8,201",11,2018
1197,남산1동,"4,902",11,2018
1198,남산2동,"3,553",11,2018
1199,남산3동,"7,162",11,2018
1200,남산4동,"12,257",11,2018
1201,대봉1동,"7,766",11,2018
1202,대봉2동,"2,636",11,2018
1203,동인동,"9,852",12,2018
1204,삼덕동,"6,480",12,2018
1205,성내1동,"4,753",12,2018
1206,성내2동,"4,612",12,2018
1207,성내3동,"5,782",12,2018
1208,대신동,"8,223",12,2018
1209,남산1동,"4,913",12,2018
1210,남산2동,"3,524",12,2018
1211,남산3동,"7,145",12,2018
1212,남산4동,"12,279",12,2018
1213,대봉1동,"7,742",12,2018
1214,대봉2동,"2,651",12,2018
1215,동인동,"9,834",1,2019
1216,삼덕동,"6,472",1,2019
1217,성내1동,"4,772",1,2019
1218,성내2동,"4,611",1,2019
1219,성내3동,"5,663",1,2019
1220,대신동,"8,224",1,2019
1221,남산1동,"4,913",1,2019
1222,남산2동,"3,513",1,2019
1223,남산3동,"7,126",1,2019
1224,남산4동,"12,272",1,2019
1225,대봉1동,"7,732",1,2019
1226,대봉2동,"2,625",1,2019
1227,동인동,"9,811",2,2019
1228,삼덕동,"6,499",2,2019
1229,성내1동,"4,795",2,2019
1230,성내2동,"4,627",2,2019
1231,성내3동,"5,574",2,2019
1232,대신동,"8,195",2,2019
1233,남산1동,"4,895",2,2019
1234,남산2동,"3,508",2,2019
1235,남산3동,"7,090",2,2019
1236,남산4동,"12,275",2,2019
1237,대봉1동,"7,691",2,2019
1238,대봉2동,"2,617",2,2019
1239,동인동,"9,783",3,2019
1240,삼덕동,"6,527",3,2019
1241,성내1동,"4,788",3,2019
1242,성내2동,"4,631",3,2019
1243,성내3동,"5,479",3,2019
1244,대신동,"8,201",3,2019
1245,남산1동,"4,896",3,2019
1246,남산2동,"3,488",3,2019
1247,남산3동,"7,056",3,2019
1248,남산4동,"12,269",3,2019
1249,대봉1동,"7,674",3,2019
1250,대봉2동,"2,594",3,2019
1251,동인동,"9,621",4,2019
1252,삼덕동,"6,509",4,2019
1253,성내1동,"4,770",4,2019
1254,성내2동,"4,623",4,2019
1255,성내3동,"5,440",4,2019
1256,대신동,"8,213",4,2019
1257,남산1동,"4,884",4,2019
1258,남산2동,"3,464",4,2019
1259,남산3동,"7,041",4,2019
1260,남산4동,"12,252",4,2019
1261,대봉1동,"7,662",4,2019
1262,대봉2동,"2,573",4,2019
1263,동인동,"9,455",5,2019
1264,삼덕동,"6,479",5,2019
1265,성내1동,"4,788",5,2019
1266,성내2동,"4,603",5,2019
1267,성내3동,"5,349",5,2019
1268,대신동,"8,239",5,2019
1269,남산1동,"4,884",5,2019
1270,남산2동,"3,461",5,2019
1271,남산3동,"7,040",5,2019
1272,남산4동,"12,223",5,2019
1273,대봉1동,"7,648",5,2019
1274,대봉2동,"2,563",5,2019
1275,동인동,"9,355",6,2019
1276,삼덕동,"6,469",6,2019
1277,성내1동,"4,761",6,2019
1278,성내2동,"4,555",6,2019
1279,성내3동,"5,340",6,2019
1280,대신동,"8,222",6,2019
1281,남산1동,"4,927",6,2019
1282,남산2동,"3,402",6,2019
1283,남산3동,"7,008",6,2019
1284,남산4동,"12,243",6,2019
1285,대봉1동,"7,654",6,2019
1286,대봉2동,"2,561",6,2019
1287,동인동,"9,306",7,2019
1288,삼덕동,"6,473",7,2019
1289,성내1동,"4,777",7,2019
1290,성내2동,"4,491",7,2019
1291,성내3동,"5,319",7,2019
1292,대신동,"8,222",7,2019
1293,남산1동,"4,996",7,2019
1294,남산2동,"3,381",7,2019
1295,남산3동,"7,047",7,2019
1296,남산4동,"12,187",7,2019
1297,대봉1동,"7,655",7,2019
1298,대봉2동,"2,548",7,2019
1299,동인동,"9,273",8,2019
1300,삼덕동,"6,491",8,2019
1301,성내1동,"4,751",8,2019
1302,성내2동,"4,447",8,2019
1303,성내3동,"5,292",8,2019
1304,대신동,"8,235",8,2019
1305,남산1동,"5,088",8,2019
1306,남산2동,"3,348",8,2019
1307,남산3동,"7,061",8,2019
1308,남산4동,"12,165",8,2019
1309,대봉1동,"7,650",8,2019
1310,대봉2동,"2,532",8,2019
1311,동인동,"9,206",9,2019
1312,삼덕동,"6,498",9,2019
1313,성내1동,"4,767",9,2019
1314,성내2동,"4,448",9,2019
1315,성내3동,"5,267",9,2019
1316,대신동,"8,221",9,2019
1317,남산1동,"5,137",9,2019
1318,남산2동,"3,325",9,2019
1319,남산3동,"7,036",9,2019
1320,남산4동,"12,183",9,2019
1321,대봉1동,"7,668",9,2019
1322,대봉2동,"2,519",9,2019
1323,동인동,"9,165",10,2019
1324,삼덕동,"6,496",10,2019
1325,성내1동,"4,751",10,2019
1326,성내2동,"4,427",10,2019
1327,성내3동,"5,247",10,2019
1328,대신동,"8,257",10,2019
1329,남산1동,"5,146",10,2019
1330,남산2동,"3,335",10,2019
1331,남산3동,"7,038",10,2019
1332,남산4동,"12,190",10,2019
1333,대봉1동,"7,696",10,2019
1334,대봉2동,"2,520",10,2019
1335,동인동,"9,114",11,2019
1336,삼덕동,"6,500",11,2019
1337,성내1동,"4,750",11,2019
1338,성내2동,"4,439",11,2019
1339,성내3동,"5,244",11,2019
1340,대신동,"8,233",11,2019
1341,남산1동,"5,156",11,2019
1342,남산2동,"3,328",11,2019
1343,남산3동,"7,073",11,2019
1344,남산4동,"12,176",11,2019
1345,대봉1동,"7,690",11,2019
1346,대봉2동,"2,487",11,2019
1347,동인동,"9,072",12,2019
1348,삼덕동,"6,488",12,2019
1349,성내1동,"4,764",12,2019
1350,성내2동,"4,411",12,2019
1351,성내3동,"5,188",12,2019
1352,대신동,"8,242",12,2019
1353,남산1동,"5,160",12,2019
1354,남산2동,"3,290",12,2019
1355,남산3동,"7,078",12,2019
1356,남산4동,"12,147",12,2019
1357,대봉1동,"7,657",12,2019
1358,대봉2동,"2,462",12,2019
1359,동인동,"9,018",1,2020
1360,삼덕동,"6,486",1,2020
1361,성내1동,"4,789",1,2020
1362,성내2동,"4,416",1,2020
1363,성내3동,"5,183",1,2020
1364,대신동,"8,227",1,2020
1365,남산1동,"5,152",1,2020
1366,남산2동,"3,284",1,2020
1367,남산3동,"7,069",1,2020
1368,남산4동,"12,118",1,2020
1369,대봉1동,"7,629",1,2020
1370,대봉2동,"2,457",1,2020
1371,동인동,"8,920",2,2020
1372,삼덕동,"6,490",2,2020
1373,성내1동,"4,826",2,2020
1374,성내2동,"4,415",2,2020
1375,성내3동,"5,161",2,2020
1376,대신동,"8,189",2,2020
1377,남산1동,"5,151",2,2020
1378,남산2동,"3,291",2,2020
1379,남산3동,"7,058",2,2020
1380,남산4동,"12,080",2,2020
1381,대봉1동,"7,631",2,2020
1382,대봉2동,"2,456",2,2020
1383,동인동,"8,870",3,2020
1384,삼덕동,"6,557",3,2020
1385,성내1동,"4,875",3,2020
1386,성내2동,"4,451",3,2020
1387,성내3동,"5,152",3,2020
1388,대신동,"8,180",3,2020
1389,남산1동,"5,151",3,2020
1390,남산2동,"3,300",3,2020
1391,남산3동,"7,040",3,2020
1392,남산4동,"12,063",3,2020
1393,대봉1동,"7,597",3,2020
1394,대봉2동,"2,452",3,2020
1395,동인동,"8,804",4,2020
1396,삼덕동,"6,611",4,2020
1397,성내1동,"4,919",4,2020
1398,성내2동,"4,458",4,2020
1399,성내3동,"5,126",4,2020
1400,대신동,"8,151",4,2020
1401,남산1동,"5,151",4,2020
1402,남산2동,"3,295",4,2020
1403,남산3동,"7,005",4,2020
1404,남산4동,"12,002",4,2020
1405,대봉1동,"7,591",4,2020
1406,대봉2동,"2,438",4,2020
1407,동인동,"8,686",5,2020
1408,삼덕동,"6,643",5,2020
1409,성내1동,"4,920",5,2020
1410,성내2동,"4,457",5,2020
1411,성내3동,"5,129",5,2020
1412,대신동,"8,149",5,2020
1413,남산1동,"5,092",5,2020
1414,남산2동,"3,473",5,2020
1415,남산3동,"6,982",5,2020
1416,남산4동,"11,958",5,2020
1417,대봉1동,"7,565",5,2020
1418,대봉2동,"2,436",5,2020
1419,동인동,"8,605",6,2020
1420,삼덕동,"6,628",6,2020
1421,성내1동,"4,910",6,2020
1422,성내2동,"4,422",6,2020
1423,성내3동,"5,098",6,2020
1424,대신동,"8,116",6,2020
1425,남산1동,"5,057",6,2020
1426,남산2동,"3,897",6,2020
1427,남산3동,"6,950",6,2020
1428,남산4동,"11,943",6,2020
1429,대봉1동,"7,546",6,2020
1430,대봉2동,"2,424",6,2020
1431,동인동,"8,553",7,2020
1432,삼덕동,"6,619",7,2020
1433,성내1동,"4,921",7,2020
1434,성내2동,"4,430",7,2020
1435,성내3동,"5,109",7,2020
1436,대신동,"8,117",7,2020
1437,남산1동,"5,015",7,2020
1438,남산2동,"4,072",7,2020
1439,남산3동,"6,971",7,2020
1440,남산4동,"11,910",7,2020
1441,대봉1동,"7,559",7,2020
1442,대봉2동,"2,406",7,2020
1443,동인동,"8,534",8,2020
1444,삼덕동,"6,631",8,2020
1445,성내1동,"4,977",8,2020
1446,성내2동,"4,426",8,2020
1447,성내3동,"5,113",8,2020
1448,대신동,"8,097",8,2020
1449,남산1동,"5,007",8,2020
1450,남산2동,"4,123",8,2020
1451,남산3동,"6,967",8,2020
1452,남산4동,"11,897",8,2020
1453,대봉1동,"7,562",8,2020
1454,대봉2동,"2,408",8,2020
1455,동인동,"8,507",9,2020
1456,삼덕동,"6,639",9,2020
1457,성내1동,"4,987",9,2020
1458,성내2동,"4,416",9,2020
1459,성내3동,"5,106",9,2020
1460,대신동,"8,085",9,2020
1461,남산1동,"4,980",9,2020
1462,남산2동,"4,165",9,2020
1463,남산3동,"6,956",9,2020
1464,남산4동,"11,865",9,2020
1465,대봉1동,"7,538",9,2020
1466,대봉2동,"2,415",9,2020
1467,동인동,"8,472",10,2020
1468,삼덕동,"6,616",10,2020
1469,성내1동,"4,980",10,2020
1470,성내2동,"4,410",10,2020
1471,성내3동,"5,072",10,2020
1472,대신동,"8,061",10,2020
1473,남산1동,"5,001",10,2020
1474,남산2동,"4,171",10,2020
1475,남산3동,"6,925",10,2020
1476,남산4동,"11,819",10,2020
1477,대봉1동,"7,558",10,2020
