1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100)
전라남도,담양군,창평면,61,76,127,1,15.91,35,14,8.86,127.0210861,35.23579444
전라남도,담양군,대덕면,62,76,127,2,20.84,35,14,46.99,127.0391222,35.24638611
전라남도,담양군,무정면,61,77,127,1,55.79,35,17,30.61,127.0321639,35.29183611
전라남도,담양군,금성면,61,78,127,1,39.4,35,20,25.16,127.0276111,35.34032222
전라남도,담양군,용면,61,79,126,59,22.55,35,21,42.83,126.9895972,35.36189722
전라남도,담양군,월산면,60,78,126,57,24.32,35,20,14.07,126.9567556,35.33724167
전라남도,담양군,수북면,60,77,126,55,50.88,35,17,55.36,126.9308,35.29871111
전라남도,담양군,대전면,59,77,126,53,24.32,35,16,18.5,126.8900889,35.27180556
전라남도,곡성군,,66,77,127,17,38.79,35,16,44.24,127.2941083,35.27895556
전라남도,곡성군,곡성읍,66,77,127,17,54.4,35,16,45,127.2984444,35.27916667
전라남도,곡성군,오곡면,66,77,127,18,58,35,16,9.33,127.3161111,35.26925833
전라남도,곡성군,삼기면,65,76,127,12,49.67,35,13,58.58,127.2137972,35.23293889
전라남도,곡성군,석곡면,65,74,127,15,22.4,35,7,47.72,127.2562222,35.12992222
전라남도,곡성군,목사동면,66,74,127,18,7.32,35,7,3.64,127.3020333,35.11767778
전라남도,곡성군,죽곡면,67,74,127,19,17,35,8,53.28,127.3213889,35.14813333
전라남도,곡성군,고달면,67,77,127,20,36.47,35,17,33.36,127.3434639,35.2926
전라남도,곡성군,옥과면,63,77,127,8,15.71,35,16,25.58,127.1376972,35.27377222
전라남도,곡성군,입면,64,77,127,12,22.47,35,17,38.69,127.2062417,35.29408056
전라남도,곡성군,겸면,64,76,127,10,28.35,35,15,9.3,127.1745417,35.25258333
전라남도,곡성군,오산면,63,76,127,7,25.03,35,14,5.6,127.1236194,35.23488889
전라남도,구례군,,69,75,127,27,53.76,35,11,58.05,127.4649333,35.19945833
전라남도,구례군,구례읍,69,76,127,27,54.79,35,12,20.46,127.4652194,35.20568333
전라남도,구례군,문척면,70,75,127,29,28.32,35,11,19.41,127.4912,35.188725
전라남도,구례군,간전면,71,75,127,32,45.32,35,10,30.5,127.5459222,35.17513889
전라남도,구례군,토지면,70,75,127,31,42.11,35,11,41.16,127.5283639,35.19476667
전라남도,구례군,마산면,70,76,127,29,22.23,35,13,12.42,127.4895083,35.22011667
전라남도,구례군,광의면,69,77,127,26,31.47,35,15,25.77,127.442075,35.25715833
전라남도,구례군,용방면,69,76,127,25,56.2,35,14,51.33,127.4322778,35.24759167
전라남도,구례군,산동면,69,78,127,26,29.52,35,18,45.91,127.4415333,35.31275278
전라남도,고흥군,,66,62,127,17,13.4,34,36,29.05,127.2870556,34.60806944
전라남도,고흥군,고흥읍,66,62,127,16,56.79,34,36,10.69,127.2824417,34.60296944
전라남도,고흥군,도양읍,64,61,127,8,26,34,31,35.05,127.1405556,34.52640278
전라남도,고흥군,풍양면,65,62,127,14,38.67,34,34,20.75,127.244075,34.57243056
전라남도,고흥군,도덕면,64,61,127,10,47.59,34,33,49,127.1798861,34.56361111
전라남도,고흥군,금산면,63,59,127,7,37.91,34,27,21.5,127.1271972,34.45597222
전라남도,고흥군,도화면,67,60,127,19,10.23,34,30,25.08,127.3195083,34.50696667
전라남도,고흥군,포두면,67,62,127,20,33.64,34,34,6.16,127.3426778,34.56837778
전라남도,고흥군,봉래면,69,59,127,27,40.15,34,27,38.13,127.4611528,34.46059167
전라남도,고흥군,점암면,68,63,127,22,53.71,34,38,58.97,127.3815861,34.64971389
전라남도,고흥군,과역면,67,64,127,21,43.11,34,40,41.17,127.361975,34.67810278
전라남도,고흥군,남양면,67,65,127,20,30.84,34,43,32.99,127.3419,34.72583056
전라남도,고흥군,동강면,67,66,127,20,9.84,34,46,34.63,127.3360667,34.77628611
전라남도,고흥군,대서면,66,66,127,17,10.52,34,46,5.52,127.2862556,34.7682
전라남도,고흥군,두원면,66,63,127,16,32.79,34,38,36.44,127.275775,34.64345556
전라남도,고흥군,영남면,69,62,127,27,29,34,35,55.86,127.4580556,34.59885
전라남도,고흥군,동일면,69,60,127,28,9.71,34,29,56.14,127.4693639,34.49892778
전라남도,보성군,,62,66,127,4,55.52,34,46,6,127.0820889,34.76833333
전라남도,보성군,보성읍,62,66,127,4,56,34,45,55.86,127.0822222,34.76551667
전라남도,보성군,벌교읍,67,68,127,20,37.84,34,50,39.17,127.3438444,34.84421389
전라남도,보성군,노동면,62,66,127,4,22.23,34,47,39.02,127.0728417,34.79417222
전라남도,보성군,미력면,63,66,127,5,22.71,34,47,52.22,127.0896417,34.79783889
전라남도,보성군,겸백면,64,67,127,9,14.15,34,49,34.91,127.1539306,34.82636389
전라남도,보성군,율어면,64,68,127,11,20.79,34,52,3.13,127.1891083,34.86753611
전라남도,보성군,복내면,63,69,127,8,0,34,53,23.77,127.1333333,34.88993611
전라남도,보성군,문덕면,64,69,127,10,28.35,34,55,34.38,127.1745417,34.92621667
전라남도,보성군,조성면,65,67,127,14,59.08,34,48,19.44,127.2497444,34.8054
전라남도,보성군,득량면,64,66,127,10,14.79,34,45,32.52,127.170775,34.75903333
전라남도,보성군,회천면,63,64,127,5,14.79,34,39,56.35,127.0874417,34.66565278
전라남도,보성군,웅치면,61,65,127,1,20.47,34,42,46.07,127.0223528,34.71279722
전라남도,화순군,,61,72,126,59,18.84,35,3,41.33,126.9885667,35.06148056
전라남도,화순군,화순읍,61,72,126,59,12.08,35,3,24.91,126.9866889,35.05691944
전라남도,화순군,한천면,61,70,127,0,2.84,34,58,29.39,127.0007889,34.97483056
전라남도,화순군,춘양면,60,70,126,57,43.59,34,56,51.14,126.9621083,34.94753889
전라남도,화순군,청풍면,60,68,126,58,20.44,34,52,23.63,126.9723444,34.87323056
전라남도,화순군,이양면,61,68,126,59,26.44,34,53,5.16,126.9906778,34.88476667
전라남도,화순군,능주면,60,71,126,57,35.88,34,59,12.64,126.9599667,34.98684444
전라남도,화순군,도곡면,59,71,126,55,10.47,34,59,35.16,126.919575,34.9931
전라남도,화순군,도암면,59,69,126,53,56,34,56,4.97,126.8988889,34.93471389
전라남도,화순군,이서면,62,73,127,4,23.4,35,6,26.57,127.0731667,35.10738056
전라남도,화순군,백아면,63,75,127,8,3.79,35,9,54.25,127.1343861,35.16506944
전라남도,화순군,동복면,63,72,127,7,52.44,35,4,5.11,127.1312333,35.06808611
전라남도,화순군,사평면,63,71,127,5,52.64,35,0,15.11,127.0979556,35.00419722
전라남도,화순군,동면,62,71,127,2,26.4,35,1,36.69,127.0406667,35.02685833
전라남도,장흥군,,59,64,126,54,32.79,34,40,42.69,126.9091083,34.678525
전라남도,장흥군,장흥읍,59,64,126,54,16.96,34,40,35.97,126.9047111,34.67665833
전라남도,장흥군,관산읍,60,61,126,56,27.52,34,33,30.3,126.9409778,34.55841667
전라남도,장흥군,대덕읍,59,60,126,53,20.28,34,29,39.71,126.8889667,34.49436389
전라남도,장흥군,용산면,59,62,126,54,58.08,34,36,42.36,126.9161333,34.61176667
전라남도,장흥군,안양면,61,63,126,58,33.88,34,38,48.86,126.9760778,34.64690556
전라남도,장흥군,장동면,61,65,126,59,50.55,34,44,48.5,126.997375,34.74680556
전라남도,장흥군,장평면,61,66,126,58,37.11,34,46,14.13,126.976975,34.77059167
전라남도,장흥군,유치면,58,66,126,50,28.15,34,47,57.1,126.8411528,34.79919444
전라남도,장흥군,부산면,59,65,126,54,19.67,34,43,13.02,126.9054639,34.72028333
전라남도,장흥군,회진면,60,59,126,56,29.88,34,28,42.3,126.9416333,34.47841667
전라남도,강진군,,57,63,126,46,9.11,34,38,20.08,126.7691972,34.63891111
전라남도,강진군,강진읍,57,63,126,46,32.08,34,37,57.97,126.7755778,34.63276944
전라남도,강진군,군동면,58,63,126,49,1.59,34,38,30.32,126.8171083,34.64175556
전라남도,강진군,칠량면,57,61,126,48,4.52,34,34,10.58,126.8012556,34.56960556
전라남도,강진군,대구면,57,60,126,48,10.32,34,29,32.14,126.8028667,34.49226111
전라남도,강진군,도암면,56,61,126,43,47.79,34,32,35.55,126.7299417,34.54320833
전라남도,강진군,신전면,56,60,126,43,19.4,34,30,37.36,126.7220556,34.51037778
전라남도,강진군,성전면,56,64,126,42,40.11,34,41,22.5,126.7111417,34.68958333
전라남도,강진군,작천면,57,64,126,46,24.47,34,42,4.02,126.7734639,34.70111667
전라남도,강진군,병영면,58,65,126,48,53.11,34,42,49.61,126.8147528,34.71378056
전라남도,강진군,옴천면,57,65,126,47,47.23,34,44,31,126.7964528,34.74194444
전라남도,강진군,마량면,58,59,126,49,15.59,34,26,50.41,126.8209972,34.44733611
전라남도,해남군,,54,61,126,36,4.64,34,34,13.57,126.6012889,34.57043611
전라남도,해남군,해남읍,54,61,126,36,4.55,34,33,43.38,126.6012639,34.56205
전라남도,해남군,삼산면,54,60,126,36,43.28,34,31,3.77,126.6120222,34.51771389
전라남도,해남군,화산면,52,60,126,31,2.15,34,29,17.52,126.5172639,34.4882
전라남도,해남군,현산면,53,59,126,33,20.15,34,27,24.28,126.5555972,34.45674444
전라남도,해남군,송지면,52,57,126,31,17.2,34,21,59.19,126.5214444,34.36644167
전라남도,해남군,북평면,54,58,126,37,38.84,34,24,17.99,126.6274556,34.40499722
전라남도,해남군,북일면,55,59,126,40,41.15,34,27,39.77,126.6780972,34.46104722
전라남도,해남군,옥천면,55,61,126,38,59.52,34,33,51.67,126.6498667,34.56435278
전라남도,해남군,계곡면,55,63,126,39,41.76,34,38,31.16,126.6616,34.64198889
전라남도,해남군,마산면,53,62,126,34,12.47,34,37,6.66,126.5701306,34.61851667
전라남도,해남군,황산면,51,61,126,26,18.35,34,34,25.67,126.4384306,34.57379722
전라남도,해남군,산이면,51,63,126,26,59.67,34,38,29.8,126.4499083,34.64161111
전라남도,해남군,문내면,49,62,126,18,38.2,34,35,19.85,126.3106111,34.58884722
전라남도,해남군,화원면,49,64,126,19,47.03,34,40,3.91,126.3297306,34.66775278
전라남도,영암군,,56,66,126,41,55.03,34,47,49.16,126.6986194,34.79698889
전라남도,영암군,영암읍,56,66,126,42,12.23,34,47,48,126.7033972,34.79666667
전라남도,영암군,삼호읍,51,65,126,28,16.28,34,44,34.47,126.4711889,34.74290833
전라남도,영암군,덕진면,56,67,126,41,56.67,34,48,56.77,126.699075,34.81576944
전라남도,영암군,금정면,56,68,126,45,3.76,34,51,35.85,126.7510444,34.85995833
전라남도,영암군,신북면,55,68,126,41,40.55,34,53,13.99,126.6945972,34.88721944
전라남도,영암군,시종면,54,68,126,36,32.84,34,51,55.85,126.6091222,34.86551389
전라남도,영암군,도포면,55,67,126,38,44.71,34,50,31.58,126.6457528,34.84210556
전라남도,영암군,군서면,55,66,126,39,9.35,34,46,35.44,126.6525972,34.77651111
전라남도,영암군,서호면,54,65,126,35,13.03,34,45,6.8,126.5869528,34.75188889
전라남도,영암군,학산면,53,65,126,34,19.76,34,43,23.16,126.5721556,34.7231
전라남도,영암군,미암면,53,64,126,34,25.71,34,41,46.19,126.5738083,34.69616389
전라남도,무안군,,52,71,126,29,1.32,34,59,14.53,126.4837,34.98736944
전라남도,무안군,무안읍,52,71,126,28,42,34,59,14.89,126.4783333,34.98746944
전라남도,무안군,일로읍,52,67,126,29,32.52,34,50,53.91,126.4923667,34.84830833
전라남도,무안군,삼향읍,51,67,126,26,36.91,34,49,12.13,126.4435861,34.82003611
전라남도,무안군,몽탄면,52,69,126,30,14.79,34,55,39.58,126.5041083,34.92766111
전라남도,무안군,청계면,51,69,126,25,51.03,34,54,28.58,126.4308417,34.90793889
전라남도,무안군,현경면,50,71,126,24,50.23,35,1,5.99,126.4139528,35.01833056
전라남도,무안군,망운면,50,71,126,23,47.79,35,0,35.32,126.3966083,35.00981111
전라남도,무안군,해제면,48,73,126,17,47.55,35,6,26.61,126.2965417,35.10739167
전라남도,무안군,운남면,49,70,126,20,43.03,34,57,32.91,126.3452861,34.95914167
전라남도,함평군,,52,72,126,31,7.03,35,3,45.88,126.5186194,35.06274444
전라남도,함평군,함평읍,52,72,126,31,20,35,3,44.33,126.5222222,35.06231389
전라남도,함평군,손불면,51,74,126,26,1.67,35,8,24.63,126.4337972,35.140175
전라남도,함평군,신광면,52,74,126,29,59.11,35,9,9.19,126.4997528,35.15255278
전라남도,함평군,학교면,53,71,126,32,22.52,35,0,49.83,126.5395889,35.01384167
전라남도,함평군,엄다면,52,71,126,31,4.47,35,0,25.88,126.5179083,35.00718889
전라남도,함평군,대동면,53,72,126,32,0.32,35,3,56.36,126.5334222,35.06565556
전라남도,함평군,나산면,54,73,126,36,39.55,35,6,38.88,126.6109861,35.1108
전라남도,함평군,해보면,54,75,126,36,11.59,35,10,38.69,126.6032194,35.17741389
전라남도,함평군,월야면,54,75,126,38,3.52,35,10,36.97,126.6343111,35.17693611
전라남도,영광군,,52,77,126,30,50.71,35,16,27,126.5140861,35.27416667
전라남도,영광군,영광읍,52,77,126,30,50.15,35,16,29.64,126.5139306,35.2749
전라남도,영광군,백수읍,51,77,126,25,22.03,35,16,48.61,126.4227861,35.28016944
전라남도,영광군,홍농읍,51,79,126,26,50.71,35,23,33.53,126.4474194,35.39264722
전라남도,영광군,대마면,53,77,126,34,46.32,35,17,53.97,126.5795333,35.298325
전라남도,영광군,묘량면,53,76,126,32,42.76,35,15,14.52,126.5452111,35.25403333
전라남도,영광군,불갑면,52,75,126,30,34.71,35,12,21.32,126.5096417,35.20592222
전라남도,영광군,군서면,52,76,126,28,37.96,35,15,17.13,126.4772111,35.25475833
전라남도,영광군,군남면,51,76,126,27,16.96,35,14,11.96,126.4547111,35.23665556
전라남도,영광군,염산면,50,75,126,22,26.28,35,12,53.22,126.3739667,35.21478333
전라남도,영광군,법성면,51,79,126,26,52.88,35,21,32.38,126.4480222,35.35899444
전라남도,영광군,낙월면,45,75,126,8,22.64,35,11,56.89,126.1396222,35.19913611
전라남도,장성군,,57,77,126,47,13.11,35,17,55.72,126.786975,35.29881111
전라남도,장성군,장성읍,57,77,126,47,14.23,35,18,0.02,126.7872861,35.30000556
전라남도,장성군,진원면,58,77,126,50,7.67,35,16,12.38,126.8354639,35.27010556
전라남도,장성군,남면,58,76,126,48,51.44,35,14,28.52,126.8142889,35.24125556
전라남도,장성군,동화면,56,77,126,44,27.32,35,16,52.44,126.7409222,35.28123333
전라남도,장성군,삼서면,55,76,126,38,54.52,35,13,44.8,126.6484778,35.22911111
전라남도,장성군,삼계면,55,76,126,39,59.67,35,15,23.36,126.666575,35.25648889
전라남도,장성군,황룡면,57,77,126,46,30.2,35,17,8.88,126.7750556,35.2858
전라남도,장성군,서삼면,57,78,126,46,9.2,35,19,51.75,126.7692222,35.33104167
전라남도,장성군,북일면,57,79,126,48,33.84,35,22,18.25,126.8094,35.37173611
전라남도,장성군,북이면,57,80,126,48,38.71,35,25,32.41,126.8107528,35.42566944
전라남도,장성군,북하면,59,80,126,52,54.35,35,24,15.38,126.8817639,35.40427222
전라남도,완도군,,57,56,126,45,25.55,34,18,28.27,126.7570972,34.30785278
전라남도,완도군,완도읍,57,56,126,44,51.28,34,18,48.91,126.7475778,34.31358611
전라남도,완도군,금일읍,62,57,127,1,53.59,34,20,44.49,127.0315528,34.34569167
전라남도,완도군,노화읍,53,53,126,34,40.32,34,10,28.88,126.5778667,34.17468889
전라남도,완도군,군외면,55,57,126,38,58.11,34,23,10.52,126.649475,34.38625556
전라남도,완도군,신지면,58,56,126,49,45.35,34,19,53.77,126.8292639,34.33160278
전라남도,완도군,고금면,58,58,126,48,23.03,34,23,30.41,126.8063972,34.39178056
전라남도,완도군,약산면,59,58,126,54,0.88,34,23,25.78,126.9002444,34.39049444
전라남도,완도군,청산면,59,53,126,51,39.59,34,10,36.19,126.8609972,34.17671944
전라남도,완도군,소안면,55,53,126,39,10.88,34,10,17.94,126.6530222,34.17165
전라남도,완도군,금당면,62,58,127,4,23.76,34,25,36.3,127.0732667,34.42675
전라남도,완도군,보길면,53,53,126,34,10.59,34,9,57.3,126.5696083,34.16591667
전라남도,완도군,생일면,61,56,126,59,58.91,34,19,47.82,126.9996972,34.32995
전라남도,진도군,,48,59,126,15,55.96,34,29,1.5,126.2655444,34.48375
전라남도,진도군,진도읍,48,59,126,15,53.88,34,28,39.92,126.2649667,34.47775556
전라남도,진도군,군내면,48,60,126,17,38.32,34,30,33.77,126.2939778,34.50938056
전라남도,진도군,고군면,49,60,126,20,42.08,34,29,14.42,126.3450222,34.48733889
전라남도,진도군,의신면,48,58,126,17,7.67,34,26,10.21,126.2854639,34.43616944
전라남도,진도군,임회면,46,58,126,11,31.79,34,24,10.41,126.1921639,34.40289167
전라남도,진도군,지산면,46,58,126,10,9.52,34,25,20.97,126.1693111,34.42249167
전라남도,진도군,조도면,44,55,126,2,56.67,34,17,37.86,126.049075,34.29385
전라남도,신안군,,50,66,126,22,54.23,34,47,23.32,126.3817306,34.78981111
전라남도,신안군,지도읍,47,72,126,12,34.52,35,3,29.58,126.2095889,35.05821667
전라남도,신안군,압해읍,49,68,126,18,51.88,34,51,44.5,126.3144111,34.86236111
전라남도,신안군,증도면,46,71,126,8,29.84,34,59,59.02,126.1416222,34.99972778
전라남도,신안군,임자면,45,73,126,6,47.47,35,4,52.11,126.1131861,35.08114167
전라남도,신안군,자은면,44,68,126,2,57.88,34,52,52.88,126.0494111,34.88135556
전라남도,신안군,비금면,42,65,125,55,43.08,34,45,7.92,125.9286333,34.7522
전라남도,신안군,도초면,42,64,125,57,19.47,34,42,1.77,125.9554083,34.70049167
전라남도,신안군,흑산면,33,64,125,25,52.55,34,40,47.19,125.4312639,34.679775
전라남도,신안군,하의면,44,62,126,2,18.79,34,36,13.36,126.0385528,34.60371111
전라남도,신안군,신의면,45,62,126,5,25.03,34,34,55.19,126.0902861,34.58199722
전라남도,신안군,장산면,46,63,126,9,3.35,34,38,22.8,126.1509306,34.63966667
전라남도,신안군,안좌면,45,65,126,7,36,34,45,10.61,126.1266667,34.75294722
전라남도,신안군,팔금면,46,66,126,8,40.28,34,46,54.94,126.1445222,34.78192778
전라남도,신안군,암태면,45,67,126,6,50.55,34,49,26.8,126.1140417,34.82411111
경상북도,,,89,91,128,36,9.96,35,53,22.58,128.6027667,35.88960556
경상북도,포항시남구,,102,94,129,21,42,36,0,20.47,129.3616667,36.00568611
경상북도,포항시남구,구룡포읍,105,94,129,32,54.71,35,58,55.47,129.5485306,35.982075
경상북도,포항시남구,연일읍,102,94,129,20,47.11,35,59,19.05,129.3464194,35.988625
경상북도,포항시남구,오천읍,103,93,129,25,1.32,35,57,36.71,129.4170333,35.96019722
경상북도,포항시남구,대송면,102,93,129,21,44.08,35,57,55.78,129.3622444,35.96549444
경상북도,포항시남구,동해면,104,94,129,26,33.15,35,59,7.83,129.4425417,35.98550833
경상북도,포항시남구,장기면,105,92,129,29,41.71,35,53,34,129.4949194,35.89277778
경상북도,포항시남구,호미곶면,106,96,0,0,0,0,0,0,129.5555306,36.0808541
경상북도,포항시남구,상대동,102,94,0,0,0,0,0,0,129.3569633,36.0140192
경상북도,포항시남구,해도동,102,94,0,0,0,0,0,0,129.3714474,36.0232859
경상북도,포항시남구,송도동,102,94,129,22,40.2,36,1,44,129.3778333,36.02888889
경상북도,포항시남구,청림동,103,94,129,24,28.79,35,59,39.78,129.4079972,35.99438333
경상북도,포항시남구,제철동,103,94,129,23,57.91,35,59,21.52,129.3994194,35.98931111
경상북도,포항시남구,효곡동,102,94,129,19,59.44,36,0,18.17,129.3331778,36.00504722
경상북도,포항시남구,대이동,102,94,129,20,43.2,36,0,50.97,129.3453333,36.01415833
경상북도,포항시북구,,102,95,129,22,4.47,36,2,19.86,129.3679083,36.03885
경상북도,포항시북구,흥해읍,102,96,129,20,38.55,36,6,14.86,129.3440417,36.10412778
경상북도,포항시북구,신광면,100,97,129,15,54.88,36,7,37.52,129.2652444,36.12708889
경상북도,포항시북구,청하면,102,98,129,20,23.4,36,11,46.22,129.3398333,36.19617222
경상북도,포항시북구,송라면,102,99,129,21,33.23,36,13,33.24,129.3592306,36.2259
경상북도,포항시북구,기계면,100,95,129,12,45.2,36,4,10.05,129.2125556,36.06945833
경상북도,포항시북구,죽장면,97,97,129,5,52.88,36,9,26,129.0980222,36.15722222
경상북도,포항시북구,기북면,99,96,129,10,6.96,36,7,32.19,129.1686,36.12560833
경상북도,포항시북구,중앙동,102,95,129,21,58.64,36,2,12.41,129.3662889,36.03678056
경상북도,포항시북구,양학동,102,94,129,21,9.67,36,1,20.32,129.3526861,36.02231111
경상북도,포항시북구,죽도동,102,95,0,0,0,0,0,0,129.3640625,36.0318403
경상북도,포항시북구,용흥동,102,95,129,21,35.67,36,2,7.47,129.3599083,36.03540833
경상북도,포항시북구,우창동,102,95,129,21,50.2,36,3,6.08,129.3639444,36.05168889
경상북도,포항시북구,두호동,102,95,129,22,56.47,36,3,28.33,129.3823528,36.05786944
경상북도,포항시북구,장량동,102,95,129,22,52.91,36,4,1.91,129.3813639,36.06719722
경상북도,포항시북구,환여동,103,95,129,24,0.88,36,4,1.08,129.4002444,36.06696667
경상북도,경주시,,100,91,129,13,37.28,35,51,11.41,129.2270222,35.85316944
경상북도,경주시,감포읍,105,90,129,30,14,35,48,15.74,129.5038889,35.80437222
경상북도,경주시,안강읍,100,93,129,13,46,35,59,13.91,129.2294444,35.98719722
경상북도,경주시,건천읍,98,90,129,6,16.91,35,50,49.24,129.1046972,35.84701111
경상북도,경주시,외동읍,102,88,129,19,38.52,35,42,46.63,129.3273667,35.71295278
경상북도,경주시,문무대왕면,104,89,129,26,43.47,35,47,17.13,129.4454083,35.78809167
경상북도,경주시,양남면,104,87,129,27,45.59,35,40,29.14,129.4626639,35.67476111
경상북도,경주시,내남면,100,88,129,12,8.91,35,44,58.11,129.202475,35.749475
경상북도,경주시,산내면,97,88,129,2,58.47,35,45,16.72,129.049575,35.75464444
경상북도,경주시,서면,97,91,129,3,17.52,35,53,18.27,129.0548667,35.88840833
경상북도,경주시,현곡면,100,91,129,12,16.91,35,51,48.02,129.2046972,35.86333889
경상북도,경주시,강동면,101,93,129,16,31.96,35,59,5.05,129.2755444,35.98473611
경상북도,경주시,천북면,101,91,129,16,24.35,35,53,32.25,129.2734306,35.89229167
경상북도,경주시,중부동,100,90,129,12,30.79,35,50,20.25,129.2085528,35.83895833
경상북도,경주시,황오동,100,90,129,13,1.4,35,50,17.3,129.2170556,35.83813889
경상북도,경주시,성건동,100,90,129,12,34.71,35,50,52.16,129.2096417,35.84782222
경상북도,경주시,황남동,100,90,129,12,46.32,35,49,56.27,129.2128667,35.83229722
경상북도,경주시,선도동,99,90,129,11,25.96,35,49,22.85,129.1905444,35.82301389
경상북도,경주시,월성동,100,90,129,13,19.28,35,50,0.91,129.2220222,35.83358611
경상북도,경주시,용강동,100,91,129,13,31.67,35,51,40.19,129.2254639,35.86116389
경상북도,경주시,황성동,100,91,129,13,14.71,35,51,24.57,129.2207528,35.856825
경상북도,경주시,동천동,100,90,129,13,29.96,35,51,6.22,129.2249889,35.85172778
경상북도,경주시,불국동,101,89,129,18,10.2,35,46,19.3,129.3028333,35.77202778
경상북도,경주시,보덕동,101,90,129,17,23.4,35,49,54.19,129.2898333,35.83171944
경상북도,김천시,,80,96,128,6,56.88,36,8,12.83,128.1158,36.13689722
경상북도,김천시,아포읍,83,97,128,15,20.44,36,9,24.86,128.2556778,36.15690556
경상북도,김천시,농소면,81,95,128,10,28.23,36,6,11,128.1745083,36.10305556
경상북도,김천시,남면,82,95,128,11,30.08,36,6,17.83,128.1916889,36.10495278
경상북도,김천시,개령면,81,97,128,11,18.32,36,9,53.19,128.1884222,36.164775
경상북도,김천시,감문면,81,98,128,11,0.08,36,12,40.66,128.1833556,36.21129444
경상북도,김천시,어모면,80,97,128,7,15.2,36,10,39.55,128.1208889,36.17765278
경상북도,김천시,봉산면,79,96,128,3,44.64,36,8,18.77,128.0624,36.13854722
경상북도,김천시,대항면,79,96,128,1,27.67,36,7,17.5,128.0243528,36.12152778
경상북도,김천시,감천면,80,94,128,7,39.64,36,3,46.99,128.1276778,36.06305278
경상북도,김천시,조마면,80,94,128,6,4.55,36,1,55.11,128.1012639,36.031975
경상북도,김천시,구성면,79,94,128,2,59.71,36,1,46.27,128.0499194,36.02951944
경상북도,김천시,지례면,79,93,128,1,43.84,35,58,54.64,128.0288444,35.98184444
경상북도,김천시,부항면,77,93,127,57,26.2,35,59,14.08,127.9572778,35.98724444
경상북도,김천시,대덕면,78,91,127,58,15.64,35,54,53.63,127.9710111,35.91489722
경상북도,김천시,증산면,79,91,128,2,14.64,35,53,56.44,128.0374,35.89901111
경상북도,김천시,자산동,80,96,0,0,0,0,0,0,128.127875,36.1222487
경상북도,김천시,평화남산동,80,96,0,0,0,0,0,0,128.1095406,36.1252893
경상북도,김천시,양금동,80,95,128,7,34.23,36,6,37.52,128.126175,36.11042222
경상북도,김천시,대신동,80,96,128,7,11.52,36,7,55.69,128.1198667,36.13213611
경상북도,김천시,대곡동,80,96,128,5,29.23,36,7,17.66,128.0914528,36.12157222
경상북도,김천시,지좌동,81,96,128,8,48.15,36,7,0.27,128.1467083,36.11674167
경상북도,김천시,율곡동,81,96,128,10,54.21,36,7,28.09,128.181725,36.12446944
경상북도,안동시,,91,106,128,43,53.84,36,33,55.67,128.7316222,36.56546389
경상북도,안동시,풍산읍,88,106,128,34,27.35,36,34,37.85,128.5742639,36.57718056
경상북도,안동시,와룡면,91,107,128,46,7.55,36,36,48.54,128.7687639,36.61348333
경상북도,안동시,북후면,90,108,128,42,16.23,36,40,55.85,128.7045083,36.68218056
경상북도,안동시,서후면,90,107,128,39,58,36,36,50.52,128.6661111,36.61403333
경상북도,안동시,풍천면,87,105,128,30,31.47,36,33,11.72,128.5087417,36.55325556
경상북도,안동시,일직면,90,104,128,39,42.71,36,28,20.57,128.6618639,36.47238056
경상북도,안동시,남후면,90,105,128,41,32.15,36,31,14.51,128.6922639,36.52069722
경상북도,안동시,남선면,91,105,128,46,19.67,36,31,23.54,128.7721306,36.52320556
경상북도,안동시,임하면,92,105,128,49,59.28,36,31,18.7,128.8331333,36.52186111
경상북도,안동시,길안면,94,103,128,53,48.35,36,27,10.92,128.8967639,36.45303333
경상북도,안동시,임동면,94,106,128,55,11.59,36,33,57.39,128.9198861,36.56594167
경상북도,안동시,예안면,93,108,128,53,14.71,36,39,30.11,128.8874194,36.65836389
경상북도,안동시,도산면,92,110,128,50,8.08,36,44,20.42,128.8355778,36.73900556
경상북도,안동시,녹전면,91,110,128,46,33.44,36,44,23.67,128.7759556,36.73990833
경상북도,안동시,중구동,91,106,128,43,54.96,36,33,49.79,128.7319333,36.56383056
경상북도,안동시,명륜동,91,106,128,44,13.67,36,34,45.77,128.7371306,36.57938056
경상북도,안동시,용상동,91,105,128,45,6.79,36,33,22.26,128.7518861,36.55618333
경상북도,안동시,서구동,90,106,128,43,11.03,36,33,40.98,128.7197306,36.56138333
경상북도,안동시,태화동,90,106,128,42,57.47,36,33,35.02,128.7159639,36.55972778
경상북도,안동시,평화동,90,106,128,42,55.35,36,33,58.32,128.715375,36.5662
경상북도,안동시,안기동,90,106,128,43,0.23,36,34,48.11,128.7167306,36.58003056
경상북도,안동시,옥동,90,106,128,42,14.4,36,33,31.04,128.704,36.55862222
경상북도,안동시,송하동,90,106,128,41,54.71,36,34,3.26,128.6985306,36.56757222
경상북도,안동시,강남동,91,105,128,43,19.03,36,32,57.64,128.7219528,36.54934444
경상북도,구미시,,84,96,128,20,48.4,36,6,59.58,128.3467778,36.11655
경상북도,구미시,선산읍,83,98,128,18,4.23,36,14,23.74,128.301175,36.23992778
